447: 1027,65,184,110,704,1186
892: 383,1313,921,1215,841,1353
893: 1015,1222,1038,1074
894: 1085,1219,782,1134,1237,1034
895: 1062,711,1412,1048
896: 818,1251,873,368,320
897: 197,1144,209,187,1125,1530
898: 1154,1183,1510,1292,806,664
899: 1417,507,523,1159,855
900: 1334,1220,1102,1042
901: 905,1070,1173,373,1368,590
902: 741,1111,513,616,194
903: 116,68,839,215,1094
904: 72,1205,264,794,280,1436
905: 1173,901,590,1234,973,1486
906: 1398,1108,1158,845,1487
907: 1247,1091,1071,480,1075,920
908: 941,798,969,1014,343,360
909: 1131,1105,1278,1116,882
910: 1210,734,870,1049,1188,1439
911: 1267,1228,469,426,792,933
912: 381,8,1064,1019,404,981
913: 23,33,274,212,981,76
914: 279,791,418,481,456,310
915: 776,1076,879,1486,1062,1234
916: 509,348,281,193,1175,709
917: 448,25,676,1130,291,294
918: 950,1421,604,1118,1351
919: 1279,1238,210,369,886,540
920: 1172,1458,1075,1429,1091,907
921: 742,383,892,1215,1531
922: 722,584,420,1040,634
923: 586,713,1163,142,748,322
924: 1213,1037
925: 1404,822,1523,946,1203
926: 558,799,977,724,1307,842
927: 1150,1416,1466
928: 1137,938,1516,1197,779
929: 835,1389,1479,1393,1321,1485
930: 1150,989,1466,1283,782
931: 325,1443,349,187,109,1530
932: 1246,1321,1467,1485,1533,659,1255
933: 1384,585,657,792,1228,911
934: 1284,1193,1157,1305,1320,551
935: 250,947,412,26,675,998
936: 654,640,52,1058,519,692
937: 1082,1298,1459,1026
938: 456,928,1066,791,1197
939: 419,1426,990,309,205,1221
940: 227,191,955,25,715,537
941: 908,798,343,1068,811
942: 816,1349,965,837,537,191
943: 504,1030,691,551,592,1284
944: 840,1133,1318,1235,1145,1294
945: 1452,764,772,1493,1190,1167
946: 1031,1358,925,1280,822
947: 1206,250,188,935,1022,1103,412
948: 1121,1287,470,1521,1236,525
949: 1311,1046,997
950: 918,604,1328,1109,1490,1351
951: 1218,743,681,1277,541,759
952: 595,1217,1450,1519,1011
953: 646,1304,959,749,689
954: 323,458,736,500,170,460
955: 940,159,191,448,25,1004
956: 206,89,1409,1418,125,139
957: 795,673,1305,844,1320,880
958: 832,886,1238,1501,1448,1406
959: 479,749,953,689,1370,1325
960: 1286,284,1247,1091,873
961: 771,245,848,744,534,1244
962: 813,1384,534,1228,1107,848
963: 135,545,693,699,1025,788
964: 857,1421,604,1204,1308,1211
965: 837,790,548,770,537,942
966: 1438,1336,1489
967: 1281,1198,1093,866,441,603
968: 1334,1117,1107,813,1259,1110
969: 908,1146,798,586,1348,360
970: 796,891,1128,1371,881,1123
971: 1250,1251,1392
972: 1505,1052,1348,1153,1350,1198
973: 711,1234,582,905,1173,1047
974: 1061,1495,1397,1332,1272,984
975: 1155,1090,1444,370,1414,1296
976: 279,1040,418,1087,591,868
977: 1021,724,727,558,926
978: 305,667,1464,742,716,1531,1160
979: 295,553,1045,467,889,262
980: 400,223,1056,130,606
981: 23,913,404,381,912,76
982: 1274,1388,1189,1463,995,751
983: 275,690,252,617,774,994
984: 1272,1140,1397,974,289,1032
985: 502,1260,1140,883
986: 1057,1499
987: 729,1469
988: 1191,1356,601,719,463,1297
989: 930,1440,1098,1041,1001,1283
990: 575,939,1426,1503,309
991: 841,1074,1390,1353,1388,1038
992: 1330,1465
993: 863,1232,1054,1448,1406,527
994: 690,983,617,568,506,494
995: 173,1463,1032,785,982
996: 214,443,394,1373,1307,1007
997: 949,1311,1046,510,1274,1390
998: 83,623,106,675,935,412
999: 756,1291,1377,1084
1000: 349,1420,244,1055,109,204
1001: 680,1098,1041,1136,706,989
1002: 1145,1508,1096,1318,379,1461
1003: 1253,1161,1474
1004: 686,816,159,191,955,1184
1005: 219,467,889,189,1178,1402
1006: 838,1253,1102,777,1042
1007: 996,214,443,444,672,710
1008: 619,1352,1275,542,1277,743
1009: 121,407,762,566,793
1010: 1264,1306,1181,717,580,1366
1011: 1518,1519,1430,1201,952
1012: 564,1218,416,759,1327,739
1013: 1129,152,164,89,7,1420
1014: 825,343,1248,1411,908,360
1015: 1222,893,1138,1151
1016: 1292,1499,665,1407
1017: 1410,1386,1034,1084
1018: 1279,802,1033,1415,1243,824
1019: 1064,236,422,498,8,912
1020: 305,553,618,467,1178
1021: 576,977,1295,887,727
1022: 188,947,412,477,247
1023: 1166,1476,863,527,1534
1024: 1030,583,1449,1468,687,1225
1025: 699,606,1477,135,963,731
1026: 1250,937,1298
1027: 821,447,65,302,704,1060
1028: 361,874,558,581,386,727
1029: 1271,585,1137,1385,778
1030: 504,943,691,583,1024,1225
1031: 567,946,734,647,1280
1032: 289,173,1463,995,1140,984
1033: 1018,1279,1238,1415,1501
1034: 1017,1410,1386,1085,894,1237
1035: 440,1175,633,334,1496,1418
1036: 1081,1132,1050,483,732,228
1037: 1324,1213,924,1525
1038: 1222,893,841,1074,991,723
1039: 1525,598,815,1213,512
1040: 976,418,634,420,1087,922
1041: 1001,1136,1483,1138,1440,989
1042: 900,1102,1006
1043: 141,268,256,505,58,1394
1044: 1317,1484,1497,1262,415,548
1045: 1212,295,979,609,262
1046: 949,997,1260,1189,1274
1047: 1173,1331,1240,572,973,582
1048: 1164,800,895,1412
1049: 1210,910,870,738,587,700
1050: 1081,631,1132,1036,1258,597
1051: 669,891,661,538,860,1371
1052: 1505,972,705,1348,360,391,1248
1053: 773,584,862,1079,1446,1379
1054: 863,730,993,1232,1059,1239
1055: 288,109,1000,204,128
1056: 140,400,980,731,355,351
1057: 986,806,1499,1207,1481
1058: 52,304,114,936,654,380
1059: 1338,1239,1341,296,730,1054
1060: 1187,704,1027,821,1078,101
1061: 1433,1185,1263,1495,1397,974,502
1062: 895,711,1234,776,915
1063: 265,571,107,477,106,833
1064: 5,422,1019,404,338,912
1065: 133,116,68,58,570,1394
1066: 1200,1192,791,634,1197,938
1067: 1290,1294,1469
1068: 1337,343,1172,645,941
1069: 670,1535,1110
1070: 1173,373,901,636,1331,405
1071: 1247,1162,907,619,542,480
1072: 494,103,1119,1093,441,1515
1073: 297,47,256,146,505
1074: 991,1390,510,893,1038
1075: 1458,524,920,907,888,480
1076: 776,879,1441,915
1077: 333,304,767,87,1346,491
1078: 516,254,821,1060,830,101
1079: 376,1053,862,1446,1479,1321
1080: 425,519,651,235,85,642
1081: 1036,1050,689,1258,483,1304
1082: 937,391,1298,1248,1459,1411
1083: 1122,1169,1447,1507,1180
1084: 1017,1386,999,1291
1085: 894,782,1466,1034
1086: 1474,1176,1442,864,1161
1087: 420,1144,393,591,1040,976
1088: 616,569,763,875,810,271,626
1089: 560,1375,823,1310,464,475
1090: 1155,975,1309,370
1091: 960,1247,907,873,1429,920
1092: 654,311,478,640,708,486
1093: 866,441,740,967,1515,1072
1094: 377,563,328,903,839,215
1095: 843,781,203,417,677,439
1096: 1417,1159,1318,1461,1002
1097: 496,230,373,523,636,507
1098: 1001,706,989,1283,666,1261
1099: 870,738,647,1375,464,643
1100: 778,1360,670,1535,1216
1101: 1365,1444,1193,1528,728,1296
1102: 900,1220,771,777,1042,1006
1103: 1206,188,947,178,147,401
1104: 1143,749,828,1332
1105: 1131,909,1106,1520,673,1116
1106: 1105,1514,1520,1233,1539,795,673
1107: 1334,1220,968,813,962,848
1108: 906,1529,1347,1399,1487,1156
1109: 1285,1490,684,950,1328,1229
1110: 1069,670,1259,1117,968
1111: 1187,239,741,902,101,513
1112: 853,837,790,1367,1401,1453
1113: 755,392,1302,824,1199,802
1114: 1176,1457
1115: 1286,1162,1361,1343,1357,1387
1116: 673,1320,1105,909,1157,882
1117: 1334,968,1110
1118: 1301,1445,1421,918,1223
1119: 1072,494,103,414,784,797
1120: 750,550,529,684,678,761
1121: 653,1287,948,1470,1521
1122: 1083,1169,1355,1447,1435,367
1123: 364,1168,1182,796,970,881
1124: 757,796,1141,660,1168,587
1125: 455,307,406,1530,897,1144,591
1126: 1303,1289,1428
1127: 1475,531,1471,803,1264
1128: 1442,831,1371,970,881
1129: 244,1013,16,1205,164,1420
1130: 676,347,150,1462,917,294
1131: 327,1105,909,1520,1278
1132: 1036,1050,597,417,228,439
1133: 944,840,1142,879,1235
1134: 1219,894,782,1497
1135: 811,1163,419,1149,1426,713
1136: 680,723,1041,1001,1222,1138
1137: 928,1385,1516,1216,779,778,1029
1138: 1015,1222,1151,1483,1041,1136
1139: 653,644,1287,681,1352,1277
1140: 985,883,1397,1463,1032,984
1141: 1375,660,1310,1124,738,587
1142: 840,855,1133,1368,590,1486
1143: 1236,851,1104,749,552,470
1144: 897,197,393,1087,591,1125
1145: 1294,1002,1469,1508,944,1318
1146: 586,969,1348,1350,748,1359
1147: 1314,1480,1214,299
1148: 1303,1347,1454,1241,1265,1413
1149: 575,811,1135,1426,645,524
1150: 927,930,1416,1440,1466
1151: 1363,1483,1015,1138
1152: 571,107,861,98,1456,1254
1153: 1505,972,1527,1398,1281,1198
1154: 898,1510,664,760,1269,376
1155: 1090,1164,975,800,1414
1156: 809,1265,1108,1347,630,1487,1538
1157: 1193,1528,934,1320,1116,882,315
1158: 906,1227,1323,845,1529
1159: 840,855,1318,899,1096,1417
1160: 618,395,1261,1464,305,978
1161: 1253,1003,817,864,1474,1086
1162: 1286,1247,1115,1071,619,1387
1163: 419,1135,923,713,270,142
1164: 1155,800,1048
1165: 1380,413,1519,1509,1217
1166: 1315,1455,1230,1023
1167: 637,860,831,945,764,1190
1168: 364,700,1123,796,1124,587
1169: 1196,1122,1083,1355,1354
1170: 676,347,185,219,758,227
1171: 1378,787,1324,786,887,1273
1172: 645,1458,1429,920,1337,1068
1173: 905,1070,901,1047,1331,973
1174: 890,1393,1467,1533
1175: 709,1035,633,281,916,1496
1176: 1114,1474,1086,1494
1177: 1376,576,786,1427,1447
1178: 1005,467,1020,1402,1364
1179: 1433,1263,1335,878,745,1340
1180: 476,1376,1083,1447
1181: 803,755,1010,1264,1306,392
1182: 364,1123,1489,881,1494,1336
1183: 898,1292,664,1512,529,678
1184: 695,487,686,1004,159,578
1185: 1061,1433,1511,502
1186: 820,579,704,110,447,73
1187: 239,579,704,1111,1060,101
1188: 1249,1439,1319,910,734,1280
1189: 1260,883,1046,1274,982,1463
1190: 245,772,1244,945,1167
1191: 988,1356,601,1532,1270,874,386
1192: 659,1200,722,1066,1255
1193: 1284,1101,1365,1528,1157,934
1194: 1285,1490,1407,1344,665
1195: 462,1488,351,135,248,731
1196: 1169,1354,1513
1197: 596,779,1200,1066,928,938
1198: 1281,866,967,972,1153,1350
1199: 824,682,163,1302,522,1113
1200: 659,1192,1066,1197,596,1226
1201: 685,1430,1519,1509,1011
1202: 327,1514,1520,1355,1354
1203: 1217,1450,1380,925,1423,822
1204: 1377,1308,1453,853,964,1211
1205: 904,72,244,16,1129,264
1206: 250,1103,947,425,235,401
1207: 1057,1481
1208: 245,817,744,637,864
1209: 671,630,656,1297,856,603
1210: 910,1049,1293,700,747,1439
1211: 546,1349,1204,853,857,964
1212: 843,1045,1526,652,295
1213: 1241,512,924,1039,1037
1214: 1425,1147,644,299
1215: 716,1313,921,892,1531,858,155
1216: 1339,779,1137,1100,778,1360
1217: 1203,952,1450,1380,1165,1519
1218: 564,743,574,1012,951,759
1219: 894,1134,1237,1367,1262
1220: 1334,900,1107,1102,771,848
1221: 270,621,939,419,205,515
1222: 1015,893,1038,1138,723,1136
1223: 1421,1472,756,1308,1445,1118
1224: 270,13,621,142,249,789
1225: 687,783,829,1030,1024
1226: 596,1246,659,1200,1381,1460
1227: 1158,1323,1374,698,313
1228: 534,1267,911,962,1384,933
1229: 750,695,1328,827,1109,684
1230: 1166,1506
1231: 552,745,470,1340,1521
1232: 730,993,1054,663,1478,1448
1233: 1276,877,1435,1539,795,1106
1234: 1062,711,973,905,1486,915
1235: 1441,944,1133,1294,1290
1236: 1143,851,470,948,525,808
1237: 1219,894,1386,1034,1401
1238: 1279,1033,919,1501,886,958
1239: 1329,1059,1341,863,1054,1476
1240: 829,696,572,707,1047,1331
1241: 1213,1265,512,1413,1148
1242: 158,1243,682,610,194
1243: 824,1242,682,1018,1415
1244: 772,534,1267,245,961,1190
1245: 1282,858,1537,785,555,1313
1246: 932,1467,1522,659,1226
1247: 960,1286,1162,1091,1071,907
1248: 1082,391,1411,1014,1052,360
1249: 807,834,1188,1439
1250: 971,1026,1251,1382,1298
1251: 896,971,1250,1382,320
1252: 698,1323,1428
1253: 838,1006,1161,1003,777,817
1254: 298,292,1152,96,98,1456
1255: 659,722,1192,862,932,1321
1256: 378,205,330,111,199,309
1257: 1315,1455,1329,1431,1451
1258: 1081,631,1050,689,545,1325
1259: 813,1271,670,1110,968
1260: 985,883,1189,1046
1261: 1160,395,666,1098,706,1464
1262: 790,1367,1219,1044,548
1263: 1061,1433,1495,1179,828,745
1264: 803,1010,1181,1127,717,1471
1265: 809,1241,1156,1347,1148
1266: 49,794,105,280,725,1312
1267: 772,534,1244,1228,911,469,1493
1268: 119,746,544,1424,583
1269: 1389,1479,1154,1510,376
1270: 598,1345,1191,1356,386,1295
1271: 813,1259,1029,1384,585
1272: 646,1332,438,984,974,289
1273: 476,1376,1171,787,786
1274: 1390,1388,982,1046,997,1189
1275: 299,619,1387,1008,1352,1480
1276: 1233,877,701,1396,795,880
1277: 1008,1352,1139,681,743,951
1278: 1131,909,1524
1279: 1018,802,1033,919,1238,210
1280: 1404,734,946,1031,1188,1319
1281: 1198,967,1153,1398,856,603
1282: 612,858,1245,732,228,555
1283: 782,930,989,1098,666
1284: 1365,1193,934,943,691,551
1285: 1194,1512,1109,529,1490,684
1286: 960,284,1247,1162,1115,1357
1287: 653,1121,1139,948,681,525
1288: 595,1450,1473
1289: 1303,1126,1454,1400
1290: 1067,1441,1235,1294
1291: 999,1377,1453,1386,1084,1401
1292: 898,1016,1183,806,1499
1293: 364,700,1489,1210,747,1438
1294: 1145,1469,944,1235,1290,1067
1295: 1021,887,727,1345,1270,386
1296: 655,1414,1101,1444,975
1297: 671,656,1209,988,719,463
1298: 937,1082,1411,1250,1026,1382
1299: 1472,1445
1300: 206,589,488,1409,57,472
1301: 1445,1118
1302: 328,335,522,1199,755,1113
1303: 1289,1126,1347,1399,1454,1148
1304: 646,953,438,1081,689,483
1305: 957,844,1320,1482,551,934
1306: 1010,392,1181,210,1366,369
1307: 996,394,1373,926,799,842
1308: 756,1204,1377,1421,964,1223
1309: 602,370,1491,1090
1310: 1141,560,1375,660,484,1089
1311: 949,997,510
1312: 725,105,1266,498,482
1313: 892,1215,1537,858,1245
1314: 1147,1361,1480
1315: 1166,1476,1257,1455,1329
1316: 429,462,1395,199,355,378
1317: 618,395,1044,1484,415,1364
1318: 1159,944,840,1096,1145,1002
1319: 834,1188,1434,1404,1280
1320: 957,673,1305,1116,1157,934
1321: 932,1485,929,862,1079,1255
1322: 151,132,156,600,746,544
1323: 1227,1158,1529,698,1252,1428
1324: 787,1037,1171,1378,1525
1325: 1370,545,693,959,689,1258
1326: 516,318,298,398,752,254
1327: 1503,739,332,564,492,1012
1328: 857,950,604,827,1109,1229
1329: 379,1239,1341,1431,1476,1315,1257
1330: 1406,992,1465,832
1331: 1070,1173,1047,405,1240,696
1332: 646,1272,1495,974,828,1104
1333: 1354,327
1334: 900,1220,1117,1107,968
1335: 1511,878,1433,1179
1336: 1182,1489,966
1337: 368,320,825,343,1068,1172
1338: 1059,1341,1461,489,296
1339: 871,596,1216,779,1460,1360
1340: 1231,745,878,1179
1341: 379,1338,1329,1059,1239,1461
1342: 657,456,310,1385,1516,628
1343: 1357,1361,1115
1344: 1500,665,1194,1351
1345: 1378,598,1270,1295,887
1346: 333,1077,255,491,801,39
1347: 1303,1399,1148,1108,1265,1156
1348: 972,1052,1350,360,1146,969
1349: 546,942,1211,816,853,837
1350: 972,1348,1146,1359,1198,866
1351: 1490,950,918,1500,1344
1352: 299,1008,1275,1277,1139,644
1353: 841,1537,991,1388,892
1354: 1196,1169,1355,1333,327,1202
1355: 1122,1169,1354,1435,1539,1202,1514
1356: 988,1191,463,598,1270,815
1357: 1343,1498,1286,284,1115
1358: 567,753,946,1380,697,822
1359: 218,748,1146,1350,866,740
1360: 1100,1535,871,1339,1216
1361: 1314,1480,1343,1387,1115
1362: 1363,1416
1363: 1151,1362,1483
1364: 415,599,1402,1317,1178
1365: 1284,1101,1193,691,783,728
1366: 872,413,580,369,1010,1306
1367: 1112,790,1262,1401,1219
1368: 373,901,523,590,1142,855
1369: 506,789,445,249,690,615
1370: 693,248,1325,1502,479,959
1371: 860,831,1128,891,970,1051
1372: 497,626,507,230,267
1373: 996,443,1307,701,842,1396
1374: 1227,313,705,1527
1375: 1141,1089,1310,464,738,1099
1376: 476,1273,1180,1177,786
1377: 999,756,1204,1291,1308,1453
1378: 1171,1525,1345,1324,887
1379: 773,584,1053,420,393,272
1380: 1165,697,1358,822,1203,1217
1381: 1460,1522,1226
1382: 320,825,1251,1250,1298,1411
1383: 1535,1391
1384: 813,962,1271,585,933,1228
1385: 657,1342,1137,1516,1029,585
1386: 1017,1034,1084,1237,1291,1401
1387: 619,1275,1361,1480,1162,1115
1388: 1274,1537,991,1390,1353,982,751
1389: 835,929,1269,1479,1481
1390: 1274,1074,991,1388,997,510
1391: 1383
1392: 818,971
1393: 1174,1485,1533,835,929
1394: 133,58,1065,505,1043
1395: 739,199,332,416,429,1316
1396: 1276,701,443,1373,1437,880
1397: 1061,974,502,1140,984
1398: 906,845,1153,1281,856
1399: 1303,1347,1428,1108,1529
1400: 1289,1454
1401: 1112,1367,1386,1237,1291,1453
1402: 599,185,1364,1005,219,1178
1403: 426,535,805,628,792,433
1404: 658,1434,925,1280,1319
1405: 830,172,398,254,679
1406: 1330,527,993,1448,958
1407: 1194,1512,665,1016
1408: 49,794,876,81,34,264
1409: 206,589,956,164,1300,89
1410: 1017,1034
1411: 1082,1298,1248,1014,1382,825
1412: 895,711,582,662,800,1048
1413: 1241,1454,1148
1414: 662,1296,1155,975,800
1415: 1018,1033,1243,663,69
1416: 927,1150,1362
1417: 497,489,899,1096,1159
1418: 206,956,334,440,1035,125
1419: 501,814,71,181,836
1420: 7,349,1000,244,1013,1129
1421: 918,964,604,1223,1308,1118
1422: 834,1434
1423: 1523,1203,1473
1424: 119,1268,674,359,1449
1425: 1214,653,644,1470
1426: 575,939,419,1149,1135,990
1427: 576,724,1177,367,625
1428: 1126,1399,1252,1323,1529
1429: 1172,920,1091,873,368
1430: 588,685,849,1201,1011,1518
1431: 729,1508,379,1329,1257
1432: 1475,475,1471,464,643,177
1433: 1061,1185,1263,1179,1335,1511
1434: 658,1404,834,1319,1422
1435: 1122,1355,1539,1233,367,877
1436: 846,904,72,280,82
1437: 869,672,443,1396,844,880
1438: 966,747,1293,1489
1439: 807,1188,1249,1210,910,747
1440: 1150,989,1483,1041
1441: 1076,1235,1290
1442: 637,864,831,1128,1086
1443: 7,137,325,931,349
1444: 1101,1528,370,315,1296,975
1445: 1301,1118,1299,1472,1223
1446: 773,376,1053,1079,549
1447: 1122,1083,1180,1177,367
1448: 993,1232,663,1501,958,1406
1449: 359,865,1468,1424,1024
1450: 595,1203,1288,1217,952,1473
1451: 1257,1455
1452: 490,726,945,764,396,1493
1453: 1204,1291,1377,853,1112,1401
1454: 1303,1289,1148,1400,1413
1455: 1166,1315,1257,1451
1456: 302,861,1152,292,1254
1457: 1114
1458: 1172,645,524,1075,920
1459: 937,1082,391,313
1460: 1381,871,1339,596,1226
1461: 379,1338,1341,1096,1002
1462: 1130,334,347,1496,150,357
1463: 995,1032,1140,883,1189,982
1464: 706,742,1160,1261,978
1465: 992,1330,527,1534
1466: 927,1150,930,1085,782
1467: 1174,890,1246,932,1522,1533
1468: 453,865,1449,1024,687
1469: 729,987,1145,1294,1508,1067
1470: 653,1121,1425
1471: 1127,1475,1432,717,1264,177
1472: 1299,756,1445,1223
1473: 1288,1450,1423
1474: 1176,1086,1161,1003
1476: 1315,1023,863,1329,1239
1477: 699,605,1025,130,606,80
1478: 730,1232,663,69,763,875
1479: 1389,929,1269,376,1079
1480: 1314,1147,1361,299,1387,1275
1481: 1389,1057,1510,806,1207
1482: 869,1517,1305,844,551,592
1483: 1151,1363,1138,1440,1041
1484: 395,1317,1044,666,1497
1485: 932,1393,1321,1533,929
1486: 879,915,905,590,1234,1142
1487: 630,856,906,1108,1156
1488: 611,859,1195,462,248
1489: 364,1293,1182,1336,966,1438
1490: 1194,1109,1285,1351,950
1491: 1309,1504
1492: 601,1532,784,797,428
1493: 772,1267,469,1452,945,396
1494: 1176,881,1182
1495: 1061,1263,974,828,1332
1496: 334,357,1462,1175,1035
1497: 1134,1044,666,1484
1498: 1357,284
1499: 1016,1292,806,986,1057
1500: 1344,1351
1501: 1033,1238,663,1448,958
1502: 1370,248,479,459,611
1503: 1327,332,309,492,575,990
1504: 1524,602,1491
1505: 972,1052,705,1153,1527
1506: 1534,1230
1507: 1083,1513
1508: 729,1145,1002,1431,1469,379
1509: 872,413,1165,1519,1201
1510: 1154,898,806,1269,1481
1511: 1335,1433,1185
1512: 1285,529,1407,1183
1513: 1196,1507
1514: 1202,1106,1520,1355,1539
1515: 1093,740,568,1072,494
1516: 456,1342,1137,928,1385
1517: 869,517,600,1482,592
1518: 1011,1430
1519: 1165,1509,1201,1217,952,1011
1520: 1131,1105,1202,1106,1514
1521: 1231,470,1121,948
1522: 1246,1467,1381
1523: 658,925,1423
1524: 1504,1278
1525: 1378,1039,1324,1037
1526: 843,1212,781,155,652
1527: 1505,705,1153,845,1374
1528: 1101,1444,1193,1157,315
1529: 1108,1158,1323,1399,1428
1530: 307,1125,109,187,931,897
1531: 742,716,921,1215,978
1532: 1492,1191,601,874,581,428
1533: 1174,932,1393,1467,1485
1534: 1465,1506,1023
1535: 1069,1100,1360,670,1383
1536: 563,328,335,521,803
1537: 1353,1388,751,1313,1245
1538: 671,630,809,1156
1539: 1355,1435,1233,1106,1514
