447: 704,1186,1704,1027,302,110
870: 910,734,738,1049,647,1099
871: 1391,1383,1360,1339,1460
872: 369,685,540,413,1509,1366
873: 818,1692,896,1286,284,960
874: 1602,601,1532,386,1028,1828,581
875: 1088,569,763,69,1478
876: 49,138,1408,232,450,81
877: 1276,625,701,1628,1435,1233
878: 1335,1659,1803,1652
879: 1655,1486,915,1800,1441,1235
880: 957,795,844,1437,1396,1276
881: 1182,1494,1442,1620,1128,970
882: 315,602,1618,1116,909,1157
883: 1540,1140,1189,985,1260,1732
884: 361,486,799,708,720,394
885: 735,42,340,265,485
886: 919,1611,540,1238,958,832
887: 1021,1295,1345,1832,1171,786
888: 564,492,480,574,524,1075
889: 1005,467,189,979,193,262
890: 1848,1822,1467,1657,1522
891: 669,757,1605,1620,970,796
892: 751,1537,1643,1313,1851
893: 510,1607,1701,1855
894: 1219,1777,1134,1237,1559
895: 1673,711,1619,1062,1767
896: 818,1692,873,1718,368
897: 197,209,187,1530,1125
898: 1154,664,1183,1562,1577,1884,1610
899: 1159,855,523,507,1417
900: 1727,1220,1107,1334,1674,1764
901: 1070,905,1173,590,1368,1699
902: 569,194,1622,1111,741,513
903: 116,68,839,180,215,1094
904: 72,264,1205,794,280,1436
905: 711,973,1173,901,1699,1234
906: 1487,845,1158,1529,1156
907: 1553,1091,1071,1678,480,1075
908: 941,343,360,798,969
909: 1116,1566,1105,1760,882,1618
910: 734,870,1049,1188,1439,1210
911: 1267,1228,469,426,792,933
912: 981,381,8,1064,1019,404
913: 23,33,274,212,76,981
914: 279,791,418,481,456,310
915: 879,1234,1486,1062,776,1800
916: 509,348,281,193,1175,709
917: 676,448,25,1130,291,294
918: 1421,604,950,1118,1558,1351
919: 369,886,540,1279,210,1238
920: 1172,1458,1429,1678,1337,1068
921: 1643,1531,1215,1851,841,742
922: 1609,420,722,584,634,1040
923: 748,586,713,1163,142,322
924: 1815,1860
925: 1857,1742,822,1854,1203,1423
926: 558,977,724,799,1307,842
927: 1712,1722,1635,1466,1740,1150
928: 1197,779,1137,938,1873,1516
929: 1853,1389,1269,1479,835,1485
930: 1740,1150,1440,1283,989,782
931: 1530,109,1443,349,325,187
932: 1533,659,1255,1467,1246,1226
933: 1384,585,657,792,1228,911
934: 551,1193,1528,1157,1305,1320
935: 250,1022,412,947,26
936: 654,1058,640,52,692,519
937: 1812
938: 1197,928,1581,791,456,1516
939: 419,1426,1883,205,1221
940: 227,955,25,537,715,191
941: 1068,343,908,1172,645,798
942: 191,816,1349,965,837,537
943: 504,1030,691,592,1284
944: 840,1142,1655,1133,1318,1294
945: 772,1493,1452,764,1190,1167
946: 1404,1280,1854,1031,1358
947: 1206,250,188,935,1022,1103
948: 1121,525,1287,681,470,1521
949: 1719,1046,1816,997,1548
950: 918,604,1328,1351,1109,1490
951: 1542,743,1277,541,759,1218
952: 595,1217,1450,1519,1011,1561
953: 646,1304,1104,959,749,689
954: 323,458,736,170,500,1802
955: 940,448,25,1004,191,159
956: 206,89,1409,1418,125,139
957: 795,673,1305,844,1320,880
958: 1406,832,1448,1238,1501,886
959: 479,749,953,689,1370,1325
960: 1247,1091,1286,1692,873
961: 245,1244,744,1589,848,771
962: 813,1384,534,1228,1625,1589
963: 135,545,693,699,1025,788
964: 857,1211,1421,604,1204,1672
965: 837,790,548,537,770,942
966: 1682,1114,1733,1769,1750
967: 1198,866,441,603,1878,1726
968: 1727,1107,670,1259,1110
969: 1146,798,586,908,360,1348
970: 1123,796,1620,891,1182,881
971: 1026,1251,1554,1792,1842
972: 1725,1052,1669,1348,1153,1350
973: 905,1836,711,1619,582,1173
974: 1397,1826,1495,984,1332,1272
975: 1414,1090,1590,370,1444,1296
976: 279,1040,418,868,591,1087
977: 576,558,1021,724,926,727
978: 305,716,1779,1531,1464
979: 467,889,295,553,1045,262
980: 400,223,1056,606,130
981: 76,381,912,404,23,913
982: 1543,1274,1463,1835,995
983: 275,690,252,617,774,994
984: 1397,974,1665,173,1272,289
985: 1707,1260,1732,883
986: 1499,665,1057
987: 729,1867,1067,1575
988: 1602,463,601,719,1297,1191
989: 930,1041,1440,1283,1098,1001
990: 309,199,332,1883,1503,575
991: 1388,1546,1353,1613,1038,1074
992: 1723,1776,1465,1711
993: 1406,527,1448,1054,1023,863
994: 690,983,617,506,568,494
995: 785,1763,982,1463,1032,1835
996: 214,443,394,1307,1007,1373
997: 1840,1543,1274,1548,949,1816
998: 83,623,106,675,412,26
999: 1472,756,1694,1626,1084,1599
1000: 109,349,1420,244,1055,204
1001: 680,1098,706,1136,1041,989
1002: 1318,1096,379,1839,1461
1003: 1573,1457,1856,1161,1474,1825
1004: 686,191,816,159,955,1184
1005: 219,467,889,189,758
1006: 1102,838,1253,1772,1738,1869
1007: 996,214,443,444,672,710
1008: 743,619,1352,1805,542,1277
1009: 121,407,762,566,793
1010: 1588,1646,1366,1181,1306
1011: 1561,1201,1430,952,1519
1012: 564,1218,1644,1327,416,759
1013: 7,1420,152,164,89,1129
1014: 825,343,360,1248
1015: 1855,1701,1804,1660
1016: 1499,1292,1407,665,1670,1552,1850
1017: 1694,1410,1775,1675
1018: 1279,802,1033,1415,824,1243
1019: 1064,236,422,498,8,912
1020: 305,553,618,1160,1178
1021: 576,977,1295,887,727,786
1022: 188,935,412,947,1617,1796
1023: 1166,1476,863,1810,527,993
1024: 687,1225,1468,1030,583,1449
1025: 699,1477,135,963,731,606
1026: 971,1250,1792,1593
1027: 821,1739,302,1060,704,447
1028: 581,874,386,558,727
1029: 1271,585,1137,1385,1714,1877
1030: 504,943,691,583,1225,1024
1031: 643,1358,734,647,946,1280
1032: 1665,1140,173,995,785
1033: 1018,1279,1238,1415,1501,663
1034: 1879,1722,1466,1775,1700,1559
1035: 440,1175,633,1418,334,1496
1036: 1081,1132,1050,483,732,228
1037: 1324,1638,1681,1868,787
1038: 1613,1222,1797,723,1074,991
1039: 1356,1378,598,815,1654,1525
1040: 976,418,1087,420,922,634
1041: 1440,989,1138,1483,1136,1001
1042: 1674,1102,838,1744,1764
1043: 141,268,58,256,505,1394
1044: 1484,1317,395,1262,548,415
1045: 1212,295,979,609,262
1046: 1719,949,1260,1548
1047: 1836,582,1818,572,1240
1048: 1680,800,1673
1049: 910,870,738,587,700,1210
1050: 1081,631,1132,1036,1258,597
1051: 1371,860,661,538,1605,1698
1052: 1725,972,1348,360,1248,1703
1053: 773,1446,1379,1079,584,862
1054: 1232,1705,993,1448,863
1055: 288,307,109,1000,204,128
1056: 980,1708,606,351,731
1057: 1207,1757,986,806
1058: 936,654,380,52,304,114
1059: 1705,1338,1239,1341,296,730
1060: 1187,704,1027,821,101,1078
1061: 1540,502,1732,1397,1824
1062: 1234,915,711,895,776,1767
1063: 265,571,107,833,477,106
1064: 5,422,1019,404,338,912
1065: 133,116,68,1394,570,58
1066: 1671,1200,1197,722,1192,1581
1067: 1575,1697,1874,1837,987
1068: 1337,1571,941,343,1172,920
1069: 1110,1567,1117,1847
1070: 1331,1586,373,901,1173,1368
1071: 1553,1162,907,619,480,542
1072: 441,1515,1878,103,1119,797
1073: 297,47,256,123,505,146
1074: 1038,1797,1390,1607,1546,991
1075: 1458,524,480,907,1678,888
1076: 1793,1631,1774,1800,1441
1077: 333,1346,304,767,87,491
1078: 101,830,254,821,516,1060
1079: 1479,1446,1053,1321,862
1080: 651,235,85,425,642,519
1081: 1036,1050,689,1258,1304,483
1082: 391,1298,1411,1250,1600,1459
1083: 1122,1169,367,1180,1447,1507
1084: 1676,1675,1694,999,1599,1386
1085: 1410,1879,1843
1086: 1176,1494,1442,864,1474,1756
1087: 591,1144,393,420,1040,976
1088: 616,569,763,875,271,626
1089: 1310,560,823,464,475,1375
1090: 975,1590,1668,1799,1309,370
1091: 960,1429,1553,1247,907,1678
1092: 654,311,640,486,708,478
1093: 866,1515,568,1878,740
1094: 328,1858,903,839,215,563
1095: 843,781,203,417,677,439
1096: 1318,1002,1159,840,1461,1578
1097: 496,230,373,636,507,523
1098: 1001,1261,706,1283,989,666
1099: 870,738,647,1375,464,1587
1100: 1754,778,1801,1216,1360,1339
1101: 1365,1193,1528,1444,728,1296
1102: 1042,1764,1006,1813,1772
1103: 178,401,147,1206,188,947
1104: 646,1332,953,828,1143,749
1105: 1116,909,1106,1760,1520,673
1106: 1105,1520,1539,1233,795,673
1107: 1727,900,1220,1625,968,848
1108: 1632,1529,1347,1156,1814
1109: 684,1285,1490,1229,1328,950
1110: 1117,1069,1847,670,968
1111: 1187,239,741,101,513,902
1112: 853,837,790,1367,1401,1453
1113: 1302,522,1199,755,1685,1706
1114: 966,1663,1749,1544
1115: 1343,1550,1568,1545,1387,1361
1116: 1105,909,673,1320,1157,882
1117: 1110,1567,1334,1069,1727
1118: 1301,1445,1558,1308,1421,918
1119: 494,414,784,797,1072,1515
1120: 750,550,684,529,678,761
1121: 653,1287,948,1709,1470,1521
1122: 1083,1169,1355,1628,367,1435
1123: 364,1168,970,1489,796,1182
1124: 1168,796,757,660,1141,587
1125: 455,307,1530,897,1585
1126: 1549,1846,1696,1428
1127: 1475,531,1471,1536,1264,803
1128: 1620,637,1371,831,881,1442
1129: 244,16,1205,164,1420,1013
1130: 676,917,1768,294
1131: 327,1278,1715,1730
1132: 1036,1050,597,417,228,439
1133: 1655,1699,1486,944,1142,590
1134: 1497,1219,894,1484,1777,782
1135: 575,1551,1426,811,645,1597,1149
1136: 1222,723,1138,1041,680,1001
1137: 928,1873,1516,1385,1877,1029
1138: 1151,1483,1222,1660,1136,1041
1139: 653,1287,1542,644,1352,1277
1140: 1540,1032,883,1189,1463
1141: 738,587,1375,660,1310,1124
1142: 944,840,855,590,1133
1143: 1236,851,749,828,1601,1104
1144: 197,591,393,1585,1087,1807
1145: 1318,1469,1839,1575,1294,1697
1146: 748,1359,586,969,1348,1350
1147: 1314,1480,299,1720,1713,1882
1148: 1303,1454,1347,1265,1413,1241
1149: 1172,645,1458,524,1597,1135
1150: 1740,930,1440,1606,927,1635
1151: 1804,1138,1563,1483,1660
1152: 571,107,861,98,1456,1254
1153: 1725,972,1669,1527,1281
1154: 898,664,760,376,1610
1155: 800,1731,1569,1164
1156: 1632,1529,1108,1880,906
1157: 1528,934,1320,1116,315,882
1158: 1227,1374,1323,845,906,1529
1159: 840,855,899,1417,1578,1096
1160: 618,1830,1634,1464,305,1020
1161: 1253,1782,1474,1756,1003
1162: 1553,1071,1550,1387,619
1163: 1551,419,923,713,270,142
1164: 1569,1155
1165: 413,1509,580,1217,1380,1519
1166: 1476,1315,1023,1257,1748,1810
1167: 860,831,945,764,1576,1190
1168: 364,1124,700,1123,796,587
1169: 1122,1083,1355,1751,1507,1354
1170: 227,676,185,219,758,347
1171: 1273,1633,786,1832,1681,887
1172: 645,1458,920,1149,1068,941
1173: 905,1836,973,1331,1070,901
1174: 1717,1848
1175: 709,1035,633,281,916,1496
1176: 1336,1086,1474,1733,1825
1177: 1447,1633,786,576,1427,367
1178: 1402,1364,618,1020,467
1179: 1335,1659,1695,1263,1844,745
1180: 1376,1447,1887,1083,1507
1181: 755,1786,1306,392,1010
1182: 1336,881,1494,970,1123,1489
1183: 898,664,678,1562,529,1512
1184: 695,487,578,686,1004,159
1185: 1511,1803,1433,1707,1746,502
1186: 579,704,447,820,73,110
1187: 1060,239,579,704,1111,101
1188: 1249,1439,1319,910,734,1280
1189: 1140,883,1260,1543,1548,1463
1190: 1576,245,1244,772,945,1167
1191: 1356,598,1270,1602,988,463
1192: 1609,722,659,1574,1200,1066
1193: 1284,1101,1365,551,1528,934
1194: 1285,1490,1512,1344,1552,1407
1195: 351,462,1488,731,135,248
1196: 1751,1507,1789,1513
1197: 1671,928,779,938,1066,1581
1198: 866,967,1359,1669,1350,1726
1199: 682,163,1113,522,1706,824
1200: 1671,1066,659,1192,1226
1201: 1011,849,1430,1509,685,1519
1202: 327,1715,1514,1333,1354,1641
1203: 1423,1217,1450,1380,925,822
1204: 1291,1453,1672,853,1211,964
1205: 904,72,244,264,16,1129
1206: 250,947,235,425,401,1103
1207: 1057,1481,1757
1208: 1576,245,744,637,817,1859
1209: 671,630,656,1538,856,1297
1210: 1439,700,910,1049,747,1293
1211: 857,964,1204,853,546,1349
1212: 843,1045,1526,652,295
1213: 1817,1637,1755,1654,1525
1214: 1425,1713,1627,1827,1882
1215: 155,1582,1643,921,1531,716
1216: 1100,778,779,1873,1339
1217: 1203,952,1450,1380,1519,1165
1218: 564,1012,951,743,574,759
1219: 894,1484,1134,1237,1367,1262
1220: 900,1107,848,771,1764,1813
1221: 270,621,515,939,419,205
1222: 1660,1038,1797,723,1136,1138
1223: 1778,756,1377,1445,1308
1224: 270,13,621,142,249,789
1225: 687,1024,829,1030,691,783
1226: 1645,1246,659,932,1200
1227: 698,313,1374,1158,1323,1252
1228: 534,1267,911,962,1384,933
1229: 684,1109,1328,827,750,695
1230: 1506,1711,1455,1534
1231: 552,745,470,1521,1601,1340
1232: 1501,1054,663,1478,1705,1448
1233: 1539,1628,1276,877,795,1106
1234: 1699,1486,915,1062,905,711
1235: 1441,1294,1697,1874,1655,879
1236: 1143,851,808,470,1601,525
1237: 1676,1219,894,1401,1367
1238: 1279,1033,1501,919,886,958
1239: 1705,1329,1059,1341,1476,863
1240: 1331,1823,696,1818,1836,1047
1241: 1413,1637,1148,1265,512
1242: 158,1243,513,682,194,610
1243: 1242,682,610,1018,1415,824
1244: 961,245,1190,1589,772,534
1245: 1282,858,1687,1677,1537,1313
1246: 1381,1645,1226,932,1467,1522
1247: 960,1553,1091,1550,1545,1286
1248: 1683,1411,1703,1014,1052
1249: 1604,834,1188,1439,1319,1591
1250: 1026,1792,1593,1600,1082,1298
1251: 971,1554,1792,1382,1718
1252: 1557,1846,1323,698,1227
1253: 1782,1161,1772,1006,1869
1254: 298,1661,292,1152,98,1456
1255: 1533,659,932,1485,1321,1574
1256: 205,330,111,309,1724
1257: 1166,1315,1748,1642,1809
1258: 1081,631,1050,689,545,1325
1259: 813,1271,1714,670,968
1260: 985,1046,1548,883,1189
1261: 1098,706,1779,1634,666,1464
1262: 790,1367,548,1219,1484,1044
1263: 1826,1495,1844,1179,552,745
1264: 1127,1471,803,717,1646
1265: 512,1632,1347,1148,1241
1266: 49,794,105,280,725,1312
1267: 772,534,1493,1228,911,469
1268: 119,544,1424,504,583,746
1269: 1389,929,1479,376,1610
1270: 386,598,1345,1191,1602,1295
1271: 813,1259,1029,1384,585,1714
1272: 646,1332,438,289,974,984
1273: 476,1376,1633,1171,1638,1681
1274: 1840,1543,997,982,1390,1546
1275: 1361,1480,1387,619,1805
1276: 1396,877,701,1233,795,880
1277: 743,1008,1352,1139,1542,951
1278: 1131,1715,1566,1524,1730
1279: 1018,802,1033,210,1238,919
1280: 1404,946,734,1031,1188,1319
1281: 1728,1398,1527,1153,1726
1282: 612,858,1245,732,228,1677
1283: 930,989,1098,1497,782,666
1284: 1365,551,1193,943,691,592
1285: 1194,684,1109,529,1490,1512
1286: 1545,284,1357,960,1247,873
1287: 653,1121,1139,948,681,1542
1288: 1473,1753,1612,595
1289: 1400,1303,1454,1549,1399
1290: 1441,1874,1793,1837
1291: 1599,1386,1204,1377,1453,1672
1292: 806,1016,1499,1407,1562,1577
1293: 747,1438,1560,364,700,1210
1294: 1697,1235,944,1655,1318,1145
1295: 1021,887,727,386,1345,1270
1296: 655,728,1101,1444,1414,975
1297: 671,656,1209,103,988,719
1298: 1082,1683,1411,1250,1792,1382
1299: 1472,1778
1300: 206,589,488,1409,472,57
1301: 1445,1118,1558,1500,1616,1741
1302: 377,1113,328,335,522,1685
1303: 1454,1289,1148,1347,1399
1304: 646,953,438,483,1081,689
1305: 957,844,1320,1482,551,934
1306: 1181,392,210,1010,1366,369
1307: 996,394,799,926,1373,842
1308: 1445,1118,1223,1377,1672,1421
1309: 602,370,1504,1664,1090,1799
1310: 560,1089,484,660,1141,1375
1311: 1816,1759,1639
1312: 725,482,105,1266,498
1313: 155,1643,892,1537,858,1245
1314: 1147,1480,1710,1720
1315: 1166,1476,1257,1329,1431
1316: 1624,378,199,1724,1395,355
1317: 618,1830,395,1044,415,1364
1318: 1145,1002,1096,1839,944,840,1294
1319: 834,1188,1249,1434,1404,1280
1320: 957,673,1305,1116,1157,934
1321: 1255,1485,1574,1479,1079,862
1322: 132,156,151,600,544,746
1323: 1846,1252,1227,1158,1529
1324: 1832,1037,1525,1681,1378
1325: 1370,545,693,959,689,1258
1326: 516,318,298,398,752,254
1327: 564,492,1644,1503,1012,332
1328: 857,604,950,827,1109,1229
1329: 1239,1341,379,1476,1315,1431
1330: 1406,527,1766,1688,1564,1465
1331: 1070,1586,1240,1823,1836,1173
1332: 646,1272,1104,974,1495,828
1333: 1789,327,1202
1334: 1117,1727,900,1636,1674
1335: 1179,878,1659,1803,1433,1844
1336: 1182,1176,1494,1489,1682,1733
1337: 1571,1068,1429,368,920
1338: 1059,1341,1461,296,1578,489
1339: 871,1360,1460,596,1100,1216
1340: 1231,745,1521,1709,1679,1695
1341: 1338,1329,1059,1239,1461,379
1342: 657,456,310,628,1516,1385
1343: 1568,1115,1361,1710
1344: 1592,1555,1552,1351,1194,1490
1345: 1378,598,1270,1832,1295,887
1346: 333,1077,255,491,1737,39,801
1347: 1632,1108,1303,1148,1265
1348: 972,1052,1350,360,1146,969
1349: 546,942,816,853,837,1211
1350: 972,1669,1348,1359,1146,1198
1351: 1344,1555,1558,918,950,1490
1352: 1008,1805,1277,644,299,1139
1353: 1388,841,991,751,1613,1851
1354: 1751,1169,1355,1514,1202
1355: 1539,1122,1169,1514,1628,1354
1356: 1039,598,1191,1598,815,463
1357: 284,1498,1648,1780,1545,1286
1358: 643,567,1031,697,946,822
1359: 748,1146,1350,218,1198,866
1360: 1383,871,1535,1339,1100,1801
1361: 1480,1275,1710,1343,1115,1387
1362: 1416,1888,1563,1606,1635
1363: 1689,1804,1647
1364: 415,599,1402,1178,618,1317
1365: 1284,1101,1193,691,728,783
1366: 1588,413,1010,1306,369,872
1367: 1112,790,1262,1237,1219,1401
1368: 855,590,523,1070,373,901
1369: 506,789,445,249,690,615
1370: 693,248,1325,1502,479,959
1371: 1620,860,831,1128,1051,1605
1372: 497,507,626,230,267
1373: 1396,701,842,996,443,1307
1374: 313,1227,705,1158,845,1761
1375: 1141,738,1099,1310,1089,464
1376: 476,1273,1180,1447,1633,1887
1377: 1599,1291,1672,756,1223,1308
1378: 1039,598,1345,1832,1324,1525
1379: 773,272,1053,393,420,584
1380: 1203,1217,697,580,1165,822
1381: 1645,1246,1522
1382: 1251,1792,320,1718,825,1298,1683
1383: 1391,1594,871,1535,1693,1360
1384: 813,962,1271,585,933,1228
1385: 657,1342,1516,1137,1029,585
1386: 1599,1291,1401,1453,1084,1676
1387: 1550,1115,1361,1275,1162
1388: 1546,991,751,1353,1835
1389: 929,1269,1610,835,1510
1390: 510,1607,1840,1274,1074,1546
1391: 1383,1594,871
1392: 1640,1842,818,1554
1393: 1717,1848,1822,1853,1533
1394: 133,1065,505,543,1043,58
1395: 429,355,462,739,1624,1316
1396: 1373,1276,701,443,880,1437
1397: 1826,974,1824,984,1665,1061
1398: 1527,1487,1721,845,1761,1281
1399: 1814,1428,1549,1303,1289
1400: 1454,1289,1595
1401: 1386,1453,1237,1112,1367
1402: 599,185,1364,1178,219
1403: 426,535,805,792,433,628
1404: 1434,1742,946,1280,1854,1319
1405: 830,466,254,398,679,172
1406: 958,1330,527,1688,993,832,1448
1407: 1016,1292,1552,1194,1512,1562
1408: 49,794,876,81,264,34
1409: 206,589,956,164,1300,89
1410: 1085,1879,1017,1775
1411: 1082,391,1298,1248,1683,1703
1412: 1673,662,1556,1619,582
1413: 1637,1241,1702,1572,1454,1148
1414: 1556,975,1590,655,662,1296
1415: 1018,1033,1243,610,69,663
1416: 1362,1888,1712,1635
1417: 497,489,1159,899,1578
1418: 440,1035,334,125,206,956
1419: 190,814,71,1833,501,56
1420: 7,349,1000,1013,244,1129
1421: 918,964,604,1672,1118,1308
1422: 1630,1684,834,1434,1811,1861,658
1423: 1203,1450,1857,925,1612,1579
1424: 119,1268,674,583,359,1449
1425: 1214,1470,644,1713,1627,653
1426: 575,1551,939,419,1135
1427: 576,724,1177,625,367,1435
1428: 1846,1549,1126,1399,1814
1429: 1091,1678,1692,920,1337
1430: 1011,1518,588,1201,849,1752
1431: 1819,1329,1508,379,1315
1432: 1475,475,1471,464,1587,177
1433: 1335,1185,502,1824,1844
1434: 1404,1742,1811,834,1319,1422
1435: 1122,1628,367,1427,877,625
1436: 846,904,72,280,82
1437: 844,880,443,1396,869,672
1438: 1769,747,1560,1570,1293,1765
1439: 1188,1249,1591,1210,910,747
1440: 1150,930,1041,989,1483,1606
1441: 1290,1235,1874,879,1800,1793,1076
1442: 1086,881,1494,864,637,1128
1443: 7,931,349,122,325,137
1444: 315,370,1101,1528,1296,975
1445: 1301,1118,1741,1308,1778,1223
1446: 773,1053,549,1079,376
1447: 1376,1180,1177,1633,1083,367
1448: 1406,958,993,1501,1232,1054
1449: 359,865,1424,583,1468,1024
1450: 595,1203,1423,1217,952,1612
1451: 1881,1808
1452: 490,726,764,1493,945,396
1453: 1386,1204,1291,1401,853,1112
1454: 1400,1572,1303,1289,1148,1413
1455: 1230,1534,1881,1748
1456: 1739,861,1152,1254,292
1457: 1547,1003,1856,1663,1825,1749
1458: 1172,524,1075,920,1149,1678
1459: 313,1812,705,1600,1082,391
1460: 1645,596,871,1339
1461: 1338,1341,1578,1002,1096,379
1462: 1768,334,347,1496,1690,357
1463: 1543,982,1140,1189,995
1464: 1160,1634,1261,1779,305,978
1465: 992,1564,1330,1766,1711
1466: 927,1722,1034,1740,1559,1777
1467: 1533,932,890,1822,1522,1246
1468: 687,1024,405,453,865,1449
1469: 1508,1145,1839,1575,1623,729
1470: 1425,1627,1584,1709,653,1121
1471: 1127,1475,1432,1264,177,717
1472: 1299,999,756,1626
1473: 1288,1612,1579,1820
1474: 1161,1756,1176,1086,1003,1825
1476: 1166,1315,1023,863,1329,1239
1477: 699,605,1025,80,606,130
1478: 69,730,1232,663,763,875
1479: 929,1269,1079,1485,1321
1480: 1314,1147,1361,1275,1710
1481: 1207,835,1757
1482: 1305,844,869,1517,592,551
1483: 1151,1138,1563,1606,1041,1440
1484: 1497,1219,1134,1044,395,1262
1485: 1533,1255,1321,1853,929,1479
1486: 1655,1699,879,1133,1234,915
1487: 1398,1781,1721,845,906
1488: 1195,429,462,611,248,1502
1489: 364,1123,1336,1182,1682,1560
1490: 1194,1109,1285,950,1344,1351
1491: 1791,1845,1743,1664
1492: 601,719,1532,428,784,797
1493: 772,1267,469,945,396,1452
1494: 1336,1182,1086,881,1442
1495: 1826,974,1263,552,828,1332
1496: 1462,334,357,281,1175,1035
1497: 1484,1134,782,1283,666,395
1498: 284,1357,1648
1499: 986,806,1016,1292,665
1500: 1301,1558,1616,1798,1555
1501: 1232,663,1033,1238,958,1448
1502: 1370,248,479,459,611,1488
1503: 492,1327,1597,990,332,575
1504: 1309,602,1618,1664,1885
1505: 391,1703,705,1725,1527,1761
1506: 1230,1711
1507: 1751,1196,1180,1513,1083,1169
1508: 1469,379,1839,1819,1623,1431
1509: 413,1165,685,872,1519,1201
1510: 835,1757,806,1884,1389,1610
1511: 1185,1803,1746
1512: 1194,1285,529,1407,1183,1562
1513: 1758,1196,1507
1514: 1539,1355,1354,1641,1520,1202
1515: 1072,1093,568,1878,494,1119
1516: 456,1342,1385,928,1137,938
1517: 869,517,600,1482,592
1518: 588,1430,1794,1852
1519: 1217,952,1509,1165,1011,1201
1520: 1105,1641,1106,1760,1539,1514
1521: 1231,470,1340,1709,1121,948
1522: 1657,890,1467,1381,1246
1523: 1861,1662,1820,1857,1811,1579
1524: 1730,1885,1566,1278,1618
1525: 1324,1654,1817,1213,1378,1039
1526: 843,1212,781,1582,652
1527: 1398,1761,1281,1505,1725,1153
1528: 1101,1193,1157,934,315,1444
1529: 1108,1156,1814,1158,1323,906
1530: 109,931,187,897,307,1125
1531: 921,1215,742,1779,716,978
1532: 874,601,1492,428,1828,478
1533: 1255,932,1485,1467,1822,1393
1534: 1230,1711,1455,1766,1748,1810
1535: 1383,1360,1889,1801
1536: 1127,531,521,335,803,1786
1537: 1687,1763,892,751,1313,1245
1538: 671,630,1209,809,1729,1598
1539: 1355,1514,1628,1233,1106,1520
1540: 1665,1140,883,1061,1732
1541: 150,139,474,122,152,1603
1542: 1139,1287,681,951,1277,541
1543: 1274,997,1548,982,1463,1189
1544: 1745,1114,1750
1545: 1780,1550,1115,1286,1357,1247
1546: 1388,991,1390,1274,1074
1547: 1457,1856,1663
1548: 1543,997,949,1046,1260,1189
1549: 1126,1428,1399,1289
1550: 1115,1545,1387,1553,1247,1162
1551: 1163,419,1426,1135,811,713
1552: 1592,1344,1850,1194,1016,1407
1553: 1247,1162,907,1091,1071,1550
1554: 971,1251,1392,1842,818,1718
1555: 1592,1344,1798,1351,1558,1500
1556: 1414,1590,1731,662,1412
1557: 1846,1696,1252
1558: 1301,1118,1500,918,1555,1351
1559: 1700,1466,1034,894,1777
1560: 1769,1438,1293,364,1489,1682
1561: 1011,595,952,1753,1621
1562: 898,1183,1577,1512,1292,1407
1563: 1151,1483,1647,1606,1362
1564: 1776,1465,1330,1688,588,1752
1565: 528,436,198,1737,144,801
1566: 909,1760,1278,1618,1524
1567: 1117,1069
1568: 1343,1780,1115
1569: 1834,1155,1164
1570: 747,1438,1735,1765,1591,807
1571: 1337,1068,825,343,320
1572: 1454,1595,1413,1702,1860
1573: 1003,1856,1869,1886,1871
1574: 659,1255,1321,1609,1192,862
1575: 1067,1697,1145,1469,987,729
1576: 245,1190,1208,637,1167,831
1577: 898,1562,1884,806,1292
1578: 1338,1461,489,1417,1159,1096
1579: 1473,1612,1857,1423,1523,1820
1580: 144,651,235,1608,250,26
1581: 722,634,791,1197,938,1066
1582: 155,1215,652,716,1526
1583: 201,181,99,452,436
1584: 1650,1709,1679,1773,1470,1627
1585: 591,1144,455,406,1125
1586: 1331,1070,373,636,1823,1865
1587: 643,177,464,1432,647,1099
1588: 753,413,1010,1646,580,1366
1589: 961,1244,962,534,1625,848
1590: 1414,1090,1556,975,1668,1731
1591: 1604,1249,1439,747,1570,1735
1592: 1344,1798,1555,1552,1666,1850
1593: 1600,1250,1026
1594: 1391,1383,1693,1783
1595: 1400,1572
1596: 1734,1621,1753
1597: 524,1149,492,1503,575,1135
1598: 809,815,671,1538,463,1356
1599: 1386,1291,1377,1084,999,756
1600: 1593,1250,1082,1459,1812
1601: 552,1231,470,828,1236,1143
1602: 988,874,601,386,1270,1191
1603: 150,474,1541,468,294
1604: 834,1249,1591,1735,1630
1605: 669,891,1698,1620,1371,1051
1606: 1563,1483,1362,1635,1150,1440
1607: 510,1390,893,1701,1797,1074
1608: 144,1580,198,675,26
1609: 722,1192,584,922,862,1574
1610: 1389,1269,376,1154,898,1884,1510
1611: 685,886,540,832,849
1612: 1473,1288,1579,595,1423,1450
1613: 1038,723,841,991,1353,383
1614: 1743,1730,1885
1615: 76,381,624,446,20
1616: 1301,1500,1741
1617: 554,1796,247,188,1022,314
1618: 602,882,1504,1566,909,1524,1885
1619: 711,973,582,895,1412,1673
1620: 1371,1128,1605,891,881,970
1621: 1596,1852,1561,1753
1622: 616,569,902,741,466,810
1623: 1819,1829,1649,1508,1469,729
1624: 199,332,1316,739,1644,1395
1625: 1107,848,813,962,1589
1626: 1694,1472,999
1627: 1214,1425,1470,1827,1584
1628: 1539,1122,1355,1435,1233,877
1629: 1821,1785,1686,1656
1630: 1422,1716,1684,1604,834
1631: 1076,1774
1632: 1108,1347,1156,1880,1729,1265
1633: 1273,1376,1177,1447,1171,786
1634: 1160,1830,666,1464,1261
1635: 927,1712,1416,1362,1606,1150
